subj size,subj type,subj param,query start,query size,direct set,query type,container mode,init time,warmup time,total query time,run count,average time,success
1000,rectangle,2.0,3,20,false,shuffle,any,106852,23399,46032,20,2301,OK
1000,rectangle,2.0,3,20,false,shuffle,unordered,82888,22272,46202,20,2310,OK
1000,rectangle,2.0,3,20,true,shuffle,any,101627,25505,48079,20,2403,OK
1000,rectangle,2.0,3,20,true,shuffle,unordered,83374,21262,46486,20,2324,OK
1000,rectangle,2.0,3,30,false,shuffle,any,103744,24158,49009,20,2450,OK
1000,rectangle,2.0,3,30,false,shuffle,unordered,83634,22210,50110,20,2505,OK
1000,rectangle,2.0,3,30,true,shuffle,any,104086,22406,50534,20,2526,OK
1000,rectangle,2.0,3,30,true,shuffle,unordered,84701,22339,49611,20,2480,OK
1000,rectangle,2.0,3,5,false,all,any,116521,25654,52913,20,2645,OK
1000,rectangle,2.0,3,5,false,all,exact,84593,20664,34955,20,1747,OK
1000,rectangle,2.0,3,5,false,all,ordered,102828,24989,43677,20,2183,OK
1000,rectangle,2.0,3,5,false,all,unordered,82847,20282,36375,20,1818,OK
1000,rectangle,2.0,3,5,false,sel,any,94785,30087,64396,20,3219,OK
1000,rectangle,2.0,3,5,false,sel,ordered,114153,26428,52920,20,2646,OK
1000,rectangle,2.0,3,5,false,sel,unordered,83179,20055,37211,20,1860,OK
1000,rectangle,2.0,3,5,false,shuffle,any,94504,20334,41784,20,2089,OK
1000,rectangle,2.0,3,5,false,shuffle,unordered,83355,20392,38267,20,1913,OK
1000,rectangle,2.0,3,5,true,all,any,93833,24266,45453,20,2272,OK
1000,rectangle,2.0,3,5,true,all,exact,87209,20546,36537,20,1826,OK
1000,rectangle,2.0,3,5,true,all,ordered,95983,25635,39828,20,1991,OK
1000,rectangle,2.0,3,5,true,all,unordered,84833,20585,37568,20,1878,OK
1000,rectangle,2.0,3,5,true,sel,any,104934,34434,45510,20,2275,OK
1000,rectangle,2.0,3,5,true,sel,ordered,108467,29596,49999,20,2499,OK
1000,rectangle,2.0,3,5,true,sel,unordered,83848,20076,37070,20,1853,OK
1000,rectangle,2.0,3,5,true,shuffle,any,101743,24872,49067,20,2453,OK
1000,rectangle,2.0,3,5,true,shuffle,unordered,83527,20470,37179,20,1858,OK
1000,rectangle,2.0,4,10,false,all,any,112964,28331,49086,20,2454,OK
1000,rectangle,2.0,4,10,false,all,exact,86090,21172,37115,20,1855,OK
1000,rectangle,2.0,4,10,false,all,ordered,94920,24225,44142,20,2207,OK
1000,rectangle,2.0,4,10,false,all,unordered,84652,21003,38510,20,1925,OK
1000,rectangle,2.0,4,10,false,sel,any,101295,27263,59482,20,2974,OK
1000,rectangle,2.0,4,10,false,sel,ordered,101867,23092,45030,20,2251,OK
1000,rectangle,2.0,4,10,false,sel,unordered,84377,21384,41267,20,2063,OK
1000,rectangle,2.0,4,10,false,shuffle,any,106132,24330,46963,20,2348,OK
1000,rectangle,2.0,4,10,false,shuffle,unordered,83905,20873,39545,20,1977,OK
1000,rectangle,2.0,4,10,true,all,any,104436,26487,52039,20,2601,OK
1000,rectangle,2.0,4,10,true,all,exact,87323,21871,42583,20,2129,OK
1000,rectangle,2.0,4,10,true,all,ordered,101455,24840,45747,20,2287,OK
1000,rectangle,2.0,4,10,true,all,unordered,84698,20564,39579,20,1978,OK
1000,rectangle,2.0,4,10,true,sel,any,110751,31084,47984,20,2399,OK
1000,rectangle,2.0,4,10,true,sel,ordered,109425,26485,55031,20,2751,OK
1000,rectangle,2.0,4,10,true,sel,unordered,84304,20483,39602,20,1980,OK
1000,rectangle,2.0,4,10,true,shuffle,any,92961,22681,41641,20,2082,OK
1000,rectangle,2.0,4,10,true,shuffle,unordered,84011,20761,40254,20,2012,OK
1000,rectangle,2.0,4,1,false,all,any,93970,19382,34636,20,1731,OK
1000,rectangle,2.0,4,1,false,all,exact,85169,16931,32718,20,1635,OK
1000,rectangle,2.0,4,1,false,all,ordered,121253,20587,39442,20,1972,OK
1000,rectangle,2.0,4,1,false,all,unordered,83233,16263,31180,20,1559,OK
1000,rectangle,2.0,4,1,false,sel,any,99741,18694,33627,20,1681,OK
1000,rectangle,2.0,4,1,false,sel,ordered,92372,21787,35368,20,1768,OK
1000,rectangle,2.0,4,1,false,sel,unordered,82881,16727,32185,20,1609,OK
1000,rectangle,2.0,4,1,false,shuffle,any,97687,20824,43190,20,2159,OK
1000,rectangle,2.0,4,1,false,shuffle,unordered,83546,17485,31422,20,1571,OK
1000,rectangle,2.0,4,1,true,all,any,111565,21376,34288,20,1714,OK
1000,rectangle,2.0,4,1,true,all,exact,86442,18050,32623,20,1631,OK
1000,rectangle,2.0,4,1,true,all,ordered,89813,18380,35544,20,1777,OK
1000,rectangle,2.0,4,1,true,all,unordered,82533,16889,31573,20,1578,OK
1000,rectangle,2.0,4,1,true,sel,any,107632,23325,46101,20,2305,OK
1000,rectangle,2.0,4,1,true,sel,ordered,100671,21457,39403,20,1970,OK
1000,rectangle,2.0,4,1,true,sel,unordered,83253,16974,31987,20,1599,OK
1000,rectangle,2.0,4,1,true,shuffle,any,104414,21212,39330,20,1966,OK
1000,rectangle,2.0,4,1,true,shuffle,unordered,85207,16570,32012,20,1600,OK
1000,rectangle,2.0,4,20,false,shuffle,any,91815,23368,43050,20,2152,OK
1000,rectangle,2.0,4,20,false,shuffle,unordered,83006,21622,46617,20,2330,OK
1000,rectangle,2.0,4,20,true,shuffle,any,92696,27797,41398,20,2069,OK
1000,rectangle,2.0,4,20,true,shuffle,unordered,84275,21767,46213,20,2310,OK
1000,rectangle,2.0,4,30,false,shuffle,any,92711,20052,36009,20,1800,OK
1000,rectangle,2.0,4,30,false,shuffle,unordered,83500,22059,49059,20,2452,OK
1000,rectangle,2.0,4,30,true,shuffle,any,96475,30976,45007,20,2250,OK
1000,rectangle,2.0,4,30,true,shuffle,unordered,84385,21942,47823,20,2391,OK
1000,rectangle,2.0,4,5,false,all,any,105284,35312,48775,20,2438,OK
1000,rectangle,2.0,4,5,false,all,exact,85982,21285,37384,20,1869,OK
1000,rectangle,2.0,4,5,false,all,ordered,89199,20549,38670,20,1933,OK
1000,rectangle,2.0,4,5,false,all,unordered,82987,19988,36878,20,1843,OK
1000,rectangle,2.0,4,5,false,sel,any,109515,33573,45927,20,2296,OK
1000,rectangle,2.0,4,5,false,sel,ordered,85341,20532,36429,20,1821,OK
1000,rectangle,2.0,4,5,false,sel,unordered,83980,19912,36050,20,1802,OK
1000,rectangle,2.0,4,5,false,shuffle,any,104561,30150,42948,20,2147,OK
1000,rectangle,2.0,4,5,false,shuffle,unordered,82326,20248,36266,20,1813,OK
1000,rectangle,2.0,4,5,true,all,any,106954,29302,48244,20,2412,OK
1000,rectangle,2.0,4,5,true,all,exact,86399,20591,35588,20,1779,OK
1000,rectangle,2.0,4,5,true,all,ordered,84847,21311,41940,20,2097,OK
1000,rectangle,2.0,4,5,true,all,unordered,83719,21604,39603,20,1980,OK
1000,rectangle,2.0,4,5,true,sel,any,98164,21998,40549,20,2027,OK
1000,rectangle,2.0,4,5,true,sel,ordered,85145,20422,38785,20,1939,OK
1000,rectangle,2.0,4,5,true,sel,unordered,82785,19724,35710,20,1785,OK
1000,rectangle,2.0,4,5,true,shuffle,any,93633,22580,34144,20,1707,OK
1000,rectangle,2.0,4,5,true,shuffle,unordered,83100,20499,39792,20,1989,OK
1000,triangle,2,0,10,false,all,any,106846,23907,48531,20,2426,OK
1000,triangle,2,0,10,false,all,exact,87128,20302,36391,20,1819,OK
1000,triangle,2,0,10,false,all,ordered,89545,23446,57475,20,2873,OK
1000,triangle,2,0,10,false,all,unordered,84475,21580,43635,20,2181,OK
1000,triangle,2,0,10,false,sel,any,106961,24048,49401,20,2470,OK
1000,triangle,2,0,10,false,sel,ordered,102825,30704,67413,20,3370,OK
1000,triangle,2,0,10,false,sel,unordered,83843,21635,43880,20,2194,OK
1000,triangle,2,0,10,false,shuffle,any,124146,25467,53031,20,2651,OK
1000,triangle,2,0,10,false,shuffle,unordered,86822,22050,43814,20,2190,OK
1000,triangle,2,0,10,true,all,any,102032,27412,40085,20,2004,OK
1000,triangle,2,0,10,true,all,exact,85927,20419,35497,20,1774,OK
1000,triangle,2,0,10,true,all,ordered,87047,20137,37418,20,1870,OK
1000,triangle,2,0,10,true,all,unordered,84251,19187,38480,20,1924,OK
1000,triangle,2,0,10,true,sel,any,109858,22673,44633,20,2231,OK
1000,triangle,2,0,10,true,sel,ordered,88639,21019,39411,20,1970,OK
1000,triangle,2,0,10,true,sel,unordered,85237,19600,38881,20,1944,OK
1000,triangle,2,0,10,true,shuffle,any,103742,22284,40207,20,2010,OK
1000,triangle,2,0,10,true,shuffle,unordered,85979,21459,40016,20,2000,OK
1000,triangle,2,0,1,false,all,any,93002,19120,36264,20,1813,OK
1000,triangle,2,0,1,false,all,exact,89089,17054,29948,20,1497,OK
1000,triangle,2,0,1,false,all,ordered,84323,16990,29683,20,1484,OK
1000,triangle,2,0,1,false,all,unordered,86756,16872,28905,20,1445,OK
1000,triangle,2,0,1,false,sel,any,94190,19530,28654,20,1432,OK
1000,triangle,2,0,1,false,sel,ordered,84955,16846,30547,20,1527,OK
1000,triangle,2,0,1,false,sel,unordered,85744,16220,30067,20,1503,OK
1000,triangle,2,0,1,false,shuffle,any,122686,21655,34075,20,1703,OK
1000,triangle,2,0,1,false,shuffle,unordered,83558,16771,30803,20,1540,OK
1000,triangle,2,0,1,true,all,any,103115,20907,37010,20,1850,OK
1000,triangle,2,0,1,true,all,exact,86591,17487,31640,20,1582,OK
1000,triangle,2,0,1,true,all,ordered,85050,17007,30357,20,1517,OK
1000,triangle,2,0,1,true,all,unordered,83358,16738,29948,20,1497,OK
1000,triangle,2,0,1,true,sel,any,104310,21615,47827,20,2391,OK
1000,triangle,2,0,1,true,sel,ordered,84385,17138,30684,20,1534,OK
1000,triangle,2,0,1,true,sel,unordered,83923,16531,29584,20,1479,OK
1000,triangle,2,0,1,true,shuffle,any,97762,19297,38868,20,1943,OK
1000,triangle,2,0,1,true,shuffle,unordered,84728,16052,29120,20,1456,OK
1000,triangle,2,0,20,false,all,any,110247,34542,51648,20,2582,OK
1000,triangle,2,0,20,false,all,exact,90126,21129,39750,20,1987,OK
1000,triangle,2,0,20,false,all,ordered,87962,23220,50992,20,2549,OK
1000,triangle,2,0,20,false,all,unordered,84426,23047,46313,20,2315,OK
1000,triangle,2,0,20,false,sel,any,103019,25390,37144,20,1857,OK
1000,triangle,2,0,20,false,sel,ordered,86497,23450,49682,20,2484,OK
1000,triangle,2,0,20,false,sel,unordered,82517,22465,49396,20,2469,OK
1000,triangle,2,0,20,false,shuffle,any,94416,22814,46310,20,2315,OK
1000,triangle,2,0,20,false,shuffle,unordered,84253,22564,51048,20,2552,OK
1000,triangle,2,0,20,true,all,any,93860,19817,34700,20,1735,OK
1000,triangle,2,0,20,true,all,exact,87866,20770,45042,20,2252,OK
1000,triangle,2,0,20,true,all,ordered,85564,21191,44435,20,2221,OK
1000,triangle,2,0,20,true,all,unordered,83654,20040,45577,20,2278,OK
1000,triangle,2,0,20,true,sel,any,96476,29892,40323,20,2016,OK
1000,triangle,2,0,20,true,sel,ordered,86176,20779,43987,20,2199,OK
1000,triangle,2,0,20,true,sel,unordered,84763,21896,42731,20,2136,OK
1000,triangle,2,0,20,true,shuffle,any,106457,37037,45309,20,2265,OK
1000,triangle,2,0,20,true,shuffle,unordered,83451,21862,45767,20,2288,OK
1000,triangle,2,0,30,false,all,any,111265,28653,44660,20,2233,OK
1000,triangle,2,0,30,false,all,exact,87689,22207,46886,20,2344,OK
1000,triangle,2,0,30,false,all,ordered,85493,24047,53370,20,2668,OK
1000,triangle,2,0,30,false,all,unordered,85063,23364,54793,20,2739,OK
1000,triangle,2,0,30,false,shuffle,any,107785,30195,61558,20,3077,OK
1000,triangle,2,0,30,false,shuffle,unordered,83404,24737,63550,20,3177,OK
1000,triangle,2,0,30,true,all,any,101923,27608,41760,20,2088,OK
1000,triangle,2,0,30,true,all,exact,87491,22157,42298,20,2114,OK
1000,triangle,2,0,30,true,all,ordered,85568,22665,47431,20,2371,OK
1000,triangle,2,0,30,true,all,unordered,84646,21645,47140,20,2357,OK
1000,triangle,2,0,30,true,shuffle,any,95024,23454,45168,20,2258,OK
1000,triangle,2,0,30,true,shuffle,unordered,83652,23602,57090,20,2854,OK
1000,triangle,2,0,5,false,all,any,94934,22952,37242,20,1862,OK
1000,triangle,2,0,5,false,all,exact,86024,20195,34212,20,1710,OK
1000,triangle,2,0,5,false,all,ordered,84746,21786,38445,20,1922,OK
1000,triangle,2,0,5,false,all,unordered,85857,20693,36157,20,1807,OK
1000,triangle,2,0,5,false,sel,any,109621,25996,52246,20,2612,OK
1000,triangle,2,0,5,false,sel,ordered,92621,22278,40477,20,2023,OK
1000,triangle,2,0,5,false,sel,unordered,84018,19723,35684,20,1784,OK
1000,triangle,2,0,5,false,shuffle,any,101696,33224,50441,20,2522,OK
1000,triangle,2,0,5,false,shuffle,unordered,84136,22137,35870,20,1793,OK
1000,triangle,2,0,5,true,all,any,105803,24528,45389,20,2269,OK
1000,triangle,2,0,5,true,all,exact,85997,20380,35913,20,1795,OK
1000,triangle,2,0,5,true,all,ordered,88276,20327,33925,20,1696,OK
1000,triangle,2,0,5,true,all,unordered,82811,19590,34047,20,1702,OK
1000,triangle,2,0,5,true,sel,any,104689,28402,45437,20,2271,OK
1000,triangle,2,0,5,true,sel,ordered,86817,20298,33477,20,1673,OK
1000,triangle,2,0,5,true,sel,unordered,82253,18862,32741,20,1637,OK
1000,triangle,2,0,5,true,shuffle,any,118949,24887,48222,20,2411,OK
1000,triangle,2,0,5,true,shuffle,unordered,87003,20446,37395,20,1869,OK
1000,triangle,2,1,10,false,shuffle,any,92529,24332,37865,20,1893,OK
1000,triangle,2,1,10,false,shuffle,unordered,83658,21381,40733,20,2036,OK
1000,triangle,2,1,10,true,shuffle,any,96370,30779,47175,20,2358,OK
1000,triangle,2,1,10,true,shuffle,unordered,84326,21508,42071,20,2103,OK
1000,triangle,2,1,1,false,all,any,90617,18086,34748,20,1737,OK
1000,triangle,2,1,1,false,all,exact,97453,20993,36482,20,1824,OK
1000,triangle,2,1,1,false,all,ordered,85948,17667,30878,20,1543,OK
1000,triangle,2,1,1,false,all,unordered,83968,16771,31341,20,1567,OK
1000,triangle,2,1,1,false,sel,any,111272,24722,42810,20,2140,OK
1000,triangle,2,1,1,false,sel,ordered,84451,17128,29651,20,1482,OK
1000,triangle,2,1,1,false,sel,unordered,84409,16477,30939,20,1546,OK
1000,triangle,2,1,1,false,shuffle,any,102620,20937,37232,20,1861,OK
1000,triangle,2,1,1,false,shuffle,unordered,83041,16736,30464,20,1523,OK
1000,triangle,2,1,1,true,all,any,99637,23481,40615,20,2030,OK
1000,triangle,2,1,1,true,all,exact,86086,17494,30767,20,1538,OK
1000,triangle,2,1,1,true,all,ordered,85804,17313,30499,20,1524,OK
1000,triangle,2,1,1,true,all,unordered,84272,16953,29401,20,1470,OK
1000,triangle,2,1,1,true,sel,any,108973,23644,39695,20,1984,OK
1000,triangle,2,1,1,true,sel,ordered,83724,17180,30179,20,1508,OK
1000,triangle,2,1,1,true,sel,unordered,83480,16445,29445,20,1472,OK
1000,triangle,2,1,1,true,shuffle,any,101024,19037,40750,20,2037,OK
1000,triangle,2,1,1,true,shuffle,unordered,84284,16101,29556,20,1477,OK
1000,triangle,2,1,20,false,shuffle,any,100809,20814,40568,20,2028,OK
1000,triangle,2,1,20,false,shuffle,unordered,82713,23621,46455,20,2322,OK
1000,triangle,2,1,20,true,shuffle,any,98176,23132,51687,20,2584,OK
1000,triangle,2,1,20,true,shuffle,unordered,84708,22458,47516,20,2375,OK
1000,triangle,2,1,30,false,shuffle,any,94210,21586,37518,20,1875,OK
1000,triangle,2,1,30,false,shuffle,unordered,84268,22908,52333,20,2616,OK
1000,triangle,2,1,30,true,shuffle,any,107175,25242,47585,20,2379,OK
1000,triangle,2,1,30,true,shuffle,unordered,84336,23937,53321,20,2666,OK
1000,triangle,2,1,5,false,all,any,106360,26347,46059,20,2302,OK
1000,triangle,2,1,5,false,all,exact,86916,20829,36087,20,1804,OK
1000,triangle,2,1,5,false,all,ordered,86995,22471,41944,20,2097,OK
1000,triangle,2,1,5,false,all,unordered,86718,19331,34357,20,1717,OK
1000,triangle,2,1,5,false,sel,any,97751,29135,48111,20,2405,OK
1000,triangle,2,1,5,false,sel,ordered,85603,22402,40620,20,2031,OK
1000,triangle,2,1,5,false,sel,unordered,83077,20906,36187,20,1809,OK
1000,triangle,2,1,5,false,shuffle,any,96993,28790,44951,20,2247,OK
1000,triangle,2,1,5,false,shuffle,unordered,83875,21038,38159,20,1907,OK
1000,triangle,2,1,5,true,all,any,105810,32359,50794,20,2539,OK
1000,triangle,2,1,5,true,all,exact,87609,20374,34294,20,1714,OK
1000,triangle,2,1,5,true,all,ordered,84565,21542,39539,20,1976,OK
1000,triangle,2,1,5,true,all,unordered,83676,21506,37908,20,1895,OK
1000,triangle,2,1,5,true,sel,any,93123,24172,44487,20,2224,OK
1000,triangle,2,1,5,true,sel,ordered,86676,20796,37082,20,1854,OK
1000,triangle,2,1,5,true,sel,unordered,82105,21288,39276,20,1963,OK
1000,triangle,2,1,5,true,shuffle,any,93730,21540,37034,20,1851,OK
1000,triangle,2,1,5,true,shuffle,unordered,83871,20853,39499,20,1974,OK
1000,triangle,2,2,10,false,all,any,86873,20661,36774,20,1838,OK
1000,triangle,2,2,10,false,all,exact,88593,21113,37042,20,1852,OK
1000,triangle,2,2,10,false,all,ordered,87658,21527,42976,20,2148,OK
1000,triangle,2,2,10,false,all,unordered,84691,21053,40852,20,2042,OK
1000,triangle,2,2,10,false,sel,any,95057,22499,36952,20,1847,OK
1000,triangle,2,2,10,false,sel,ordered,85939,21245,40933,20,2046,OK
1000,triangle,2,2,10,false,sel,unordered,84634,21834,39937,20,1996,OK
1000,triangle,2,2,10,false,shuffle,any,98028,21888,37675,20,1883,OK
1000,triangle,2,2,10,false,shuffle,unordered,84306,20384,39799,20,1989,OK
1000,triangle,2,2,10,true,all,any,85039,20731,42031,20,2101,OK
1000,triangle,2,2,10,true,all,exact,88080,20836,39310,20,1965,OK
1000,triangle,2,2,10,true,all,ordered,86687,22172,43621,20,2181,OK
1000,triangle,2,2,10,true,all,unordered,83991,20904,40527,20,2026,OK
1000,triangle,2,2,10,true,sel,any,86114,20545,41738,20,2086,OK
1000,triangle,2,2,10,true,sel,ordered,85487,21433,41370,20,2068,OK
1000,triangle,2,2,10,true,sel,unordered,84564,20510,38920,20,1946,OK
1000,triangle,2,2,10,true,shuffle,any,94931,23493,38607,20,1930,OK
1000,triangle,2,2,10,true,shuffle,unordered,83654,20532,39578,20,1978,OK
1000,triangle,2,2,1,false,all,any,108605,19861,39699,20,1984,OK
1000,triangle,2,2,1,false,all,exact,93938,18773,35067,20,1753,OK
1000,triangle,2,2,1,false,all,ordered,85562,17112,31978,20,1598,OK
1000,triangle,2,2,1,false,all,unordered,82880,17103,31443,20,1572,OK
1000,triangle,2,2,1,false,sel,any,90936,18069,32957,20,1647,OK
1000,triangle,2,2,1,false,sel,ordered,84788,16919,32238,20,1611,OK
1000,triangle,2,2,1,false,sel,unordered,82273,16254,29737,20,1486,OK
1000,triangle,2,2,1,false,shuffle,any,92505,18387,28979,20,1448,OK
1000,triangle,2,2,1,false,shuffle,unordered,83743,16762,31436,20,1571,OK
1000,triangle,2,2,1,true,all,any,93215,22722,42707,20,2135,OK
1000,triangle,2,2,1,true,all,exact,85629,17336,33062,20,1653,OK
1000,triangle,2,2,1,true,all,ordered,85010,17652,31418,20,1570,OK
1000,triangle,2,2,1,true,all,unordered,83035,17434,32069,20,1603,OK
1000,triangle,2,2,1,true,sel,any,95823,17859,32338,20,1616,OK
1000,triangle,2,2,1,true,sel,ordered,85088,18229,32844,20,1642,OK
1000,triangle,2,2,1,true,sel,unordered,85739,16646,31486,20,1574,OK
1000,triangle,2,2,1,true,shuffle,any,87229,22345,32416,20,1620,OK
1000,triangle,2,2,1,true,shuffle,unordered,82234,16632,30087,20,1504,OK
1000,triangle,2,2,20,false,all,any,109636,25483,44651,20,2232,OK
1000,triangle,2,2,20,false,all,exact,97031,22682,43591,20,2179,OK
1000,triangle,2,2,20,false,all,ordered,87014,23059,50709,20,2535,OK
1000,triangle,2,2,20,false,all,unordered,84214,21808,46821,20,2341,OK
1000,triangle,2,2,20,false,sel,any,106272,25562,51788,20,2589,OK
1000,triangle,2,2,20,false,sel,ordered,85636,22226,45163,20,2258,OK
1000,triangle,2,2,20,false,sel,unordered,84449,21650,45813,20,2290,OK
1000,triangle,2,2,20,false,shuffle,any,99749,32255,53616,20,2680,OK
1000,triangle,2,2,20,false,shuffle,unordered,84476,21699,47294,20,2364,OK
1000,triangle,2,2,20,true,all,any,107605,21752,45738,20,2286,OK
1000,triangle,2,2,20,true,all,exact,87024,21653,44437,20,2221,OK
1000,triangle,2,2,20,true,all,ordered,86070,22533,47154,20,2357,OK
1000,triangle,2,2,20,true,all,unordered,84927,23247,44908,20,2245,OK
1000,triangle,2,2,20,true,sel,any,117609,24337,52137,20,2606,OK
1000,triangle,2,2,20,true,sel,ordered,86634,21750,46217,20,2310,OK
1000,triangle,2,2,20,true,sel,unordered,86335,21320,45314,20,2265,OK
1000,triangle,2,2,20,true,shuffle,any,107929,26160,53103,20,2655,OK
1000,triangle,2,2,20,true,shuffle,unordered,85611,21179,43726,20,2186,OK
1000,triangle,2,2,30,false,all,any,100804,23300,43124,20,2156,OK
1000,triangle,2,2,30,false,all,exact,86668,22320,39045,20,1952,OK
1000,triangle,2,2,30,false,all,ordered,86561,23777,48061,20,2403,OK
1000,triangle,2,2,30,false,all,unordered,83626,23381,50438,20,2521,OK
1000,triangle,2,2,30,false,shuffle,any,86576,20568,42651,20,2132,OK
1000,triangle,2,2,30,false,shuffle,unordered,83787,22550,49434,20,2471,OK
1000,triangle,2,2,30,true,all,any,107486,28403,43713,20,2185,OK
1000,triangle,2,2,30,true,all,exact,87360,22003,44673,20,2233,OK
1000,triangle,2,2,30,true,all,ordered,88065,23898,50690,20,2534,OK
1000,triangle,2,2,30,true,all,unordered,84707,22181,48179,20,2408,OK
1000,triangle,2,2,30,true,shuffle,any,113361,30213,45186,20,2259,OK
1000,triangle,2,2,30,true,shuffle,unordered,83943,21779,46964,20,2348,OK
1000,triangle,2,2,5,false,all,any,93362,22412,49233,20,2461,OK
1000,triangle,2,2,5,false,all,exact,87548,20438,35242,20,1762,OK
1000,triangle,2,2,5,false,all,ordered,86393,21560,37585,20,1879,OK
1000,triangle,2,2,5,false,all,unordered,83382,20308,35100,20,1755,OK
1000,triangle,2,2,5,false,sel,any,120702,25514,42226,20,2111,OK
1000,triangle,2,2,5,false,sel,ordered,87234,21633,38493,20,1924,OK
1000,triangle,2,2,5,false,sel,unordered,83732,21287,37022,20,1851,OK
1000,triangle,2,2,5,false,shuffle,any,89415,21166,40304,20,2015,OK
1000,triangle,2,2,5,false,shuffle,unordered,83909,20271,35066,20,1753,OK
1000,triangle,2,2,5,true,all,any,102166,24945,39693,20,1984,OK
1000,triangle,2,2,5,true,all,exact,89872,20735,34184,20,1709,OK
1000,triangle,2,2,5,true,all,ordered,86697,21181,36882,20,1844,OK
1000,triangle,2,2,5,true,all,unordered,83060,19847,35764,20,1788,OK
1000,triangle,2,2,5,true,sel,any,103387,25461,46815,20,2340,OK
1000,triangle,2,2,5,true,sel,ordered,85198,20666,35538,20,1776,OK
1000,triangle,2,2,5,true,sel,unordered,82672,19848,36478,20,1823,OK
1000,triangle,2,2,5,true,shuffle,any,98349,24124,42742,20,2137,OK
1000,triangle,2,2,5,true,shuffle,unordered,85393,19845,35683,20,1784,OK
1000,triangle,2,3,10,false,all,any,100248,28561,52006,20,2600,OK
1000,triangle,2,3,10,false,all,exact,85503,21632,40379,20,2018,OK
1000,triangle,2,3,10,false,all,ordered,85004,21613,41891,20,2094,OK
1000,triangle,2,3,10,false,all,unordered,86749,20584,40628,20,2031,OK
1000,triangle,2,3,10,false,sel,any,101369,24135,52052,20,2602,OK
1000,triangle,2,3,10,false,sel,ordered,85013,21680,42857,20,2142,OK
1000,triangle,2,3,10,false,sel,unordered,83929,21359,37611,20,1880,OK
1000,triangle,2,3,10,false,shuffle,any,103383,25050,51235,20,2561,OK
